index,감귤_소매가_상품_10개,감귤_ 소매가_중품_10개,감귤_중도매가_상품_1kg,감귤_중도매가_중품_1kg,단감_소매가_상품_10개,단감_소매가_중품_10개,단감_중도매가_상품_1kg,단감_중도매가_중품_1kg,망고_소매가격_수입_상품_1개,망고_소매가_중품_1개,망고_중도매가_수입_상품_1kg,망고_중도매가_수입_중품_1kg,바나나 _소매가격_수입_상품_1kg,바나나_소매가격_수입_중품_1kg,바나나_중도매가_수입_상품_1kg,바나나_중도매가_수입_중품_1kg,배_소매가_신고_상품_10개,배_소매가_신고_중품_10개,배_중도매가_신고_상품_1kg,배_중도매가_신고_중품_1kg,복숭아_소매가격_백도_상품_10개,복숭아_소매가격_백도_중품_10개,복숭아_중도매가_백도_상품_1kg,복숭아_중도매가_백도_중품_1kg,사과_소매가격_후지_10개,사과_중도매가_후지_상품_1kg,사과_소매가_후지_중품_10개,사과_중도매가_후지_중품_1kg,오렌지_소매가격_수입_상품_10개,오렌지_소매가격_수입_중품_10개,오렌지_중도매가_ 수입_상품_1kg,오렌지_중도매가_수입_중품_1kg,자몽_소매가_수입_상품_10개,자몽_소매가_수입_중품_10개,파인애플_소매가_수입_상품_1개,파인애플_소매가_수입_중품_1개,파인애플_중도매가_수입_상품_1kg,파인애플_중도매가_수입_중품_1kg,포도_소매가_캠벨얼리_L과_1kg,포도_소매가_캠벨얼리_M과_1kg,포도_중도매가_캠벨얼리_L과_1kg,포도_중도매가_캠벨얼리_M과_1kg,포도_소매가_샤인머스켓_L과_1kg,포도_소매가_샤인머스켓_M과_1kg,포도_중도매가_샤인머스켓_L과_1kg,포도_중도매가_샤인머스켓_M과_1kg,아보카도_소매가격_수입_상품1개,생산자물가지수_총지수(2020=100),생산자물가지수_사과(2020=100),생산자물가지수_배(2020=100),생산자물가지수_복숭아(2020=100),생산자물가지수_포도(2020=100),생산자물가지수_감귤(2020=100),생산자물가지수_감(2020=100),소비자물가지수_총지수(2020=100),소비자물가지수_사과(2020=100),소비자물가지수_배(2020=100),소비자물가지수_복숭아(2020=100),소비자물가지수_포도(2020=100),소비자물가지수_감(2020=100),소비자물가지수_귤(2020=100),소비자물가지수_오렌지(2020=100),소비자물가지수_바나나(2020=100),소비자물가지수_망고(2020=100),소비자물가지수_아보카도(2020=100),소비자물가지수_파인애플(2020=100),수입물가지수_과일(2020=100),월달러환율(KRW),한국기준금리(%),세계식량물가지수_중간값(2015=100),세계식량물가상승률_중간값(%),세계식량물가상승률_가중평균(%),무역수지_망고,무역수지_사과,무역수지_아보카도,무역수지_오렌지,무역수지_자몽,무역수지_파인애플,무역수지_포도,수출액_망고,수출액_사과,수출액_아보카도,수출액_오렌지,수출액_자몽,수출액_파인애플,수출액_포도,수출량_망고,수출량_사과,수출량_아보카도,수출량_오렌지,수출량_자몽,수출량_파인애플,수출량_포도,수입액_망고,수입액_사과,수입액_아보카도,수입액_오렌지,수입액_자몽,수입액_파인애플,수입액_포도,수입량_망고,수입량_사과,수입량_아보카도,수입량_오렌지,수입량_자몽,수입량_파인애플,수입량_포도,무역수지_단감,무역수지_바나나,무역수지_배,무역수지_복숭아,수출액_단감,수출액_바나나,수출액_배,수출액_복숭아,수출량_단감,수출량_바나나,수출량_배,수출량_복숭아,수입액_단감,수입액_바나나,수입액_배,수입액_복숭아,수입량_단감,수입량_바나나,수입량_배,수입량_복숭아,무역수지_감귤,수출액_감귤,수출량_감귤,수입액_감귤,수입량_감귤
2017-03,6747.0,4670.0,5800.0,5000.0,7771.0,6001.0,2643.0,2143.0,3968.0,3493.0,7173.0,6227.0,2820,2530,2308,2154,32345,17080,3139,2806,,,,,18515.0,4355.0,15117.0,3855.0,,,,,,16256.0,5533.0,4461.0,2019.0,1769.0,,,,,,,,,,98.71,74.14,77.51,90.27,78.56,342.31,73.06,97.565,90.992,87.044,111.502,86.63,92.767,175.582,119.819,102.333,-,-,-,91.88,1116.65,1.25,103.4,2.291615,1.725888,-7569640.0,320919.0,-2266227.0,-95289497.0,-2947012.0,-6793773.0,-48262000.0,3009.0,320919.0,819.0,338.0,0.0,600.0,0.0,99.0,135626.0,100.0,162.0,0.0,92.0,0.0,7572649.0,0.0,2267046.0,95289835.0,2947012.0,6794373.0,48262000.0,2179266.0,0.0,425869.0,60542561.0,2082858.0,7954301.0,16531230.0,904.0,-38029235.0,3322615.0,,904.0,535.0,3322615.0,,310.0,9.0,1449512.0,,0.0,38029770.0,0.0,,0.0,43170822.0,0.0,,8635.0,8635.0,2263.0,0.0,0.0
2017-04,,,,,,,,,3649.0,3122.0,7050.0,6160.0,2890,2550,2308,2154,33435,17724,3293,2960,,,,,18361.0,3970.0,15941.0,3470.0,,,,,,14739.0,5177.0,4037.0,1633.0,1383.0,,,,,,,,,,98.5,70.36,80.45,90.27,78.56,342.31,73.06,97.442,90.229,84.025,107.586,74.692,89.536,169.452,106.195,101.567,-,-,-,94.52,1136.87,1.25,103.7,2.209474,1.859809,-7770932.0,188884.0,-2911880.0,-64877259.0,-2611711.0,-5410606.0,-28584345.0,146.0,188884.0,137.0,46.0,0.0,115.0,0.0,35.0,78002.0,30.0,36.0,0.0,84.0,0.0,7771078.0,0.0,2912017.0,64877305.0,2611711.0,5410721.0,28584345.0,2397605.0,0.0,559144.0,40549354.0,1759188.0,7094725.0,11643058.0,30.0,-41192134.0,1177699.0,,30.0,4261.0,1177699.0,,20.0,942.0,537001.0,,0.0,41196395.0,0.0,,0.0,44934839.0,0.0,,8450.0,8450.0,1733.0,0.0,0.0
2017-05,,,,,,,,,3844.0,3392.0,8000.0,7221.0,2930,2490,2162,2008,34710,18501,3200,2867,,,,,19081.0,3800.0,15967.0,3300.0,,,,,,13224.0,5588.0,4393.0,2140.0,1890.0,,,,,,,,,,98.23,69.16,81.57,90.27,78.56,342.31,73.06,97.546,90.442,84.261,107.784,77.352,89.742,169.9,109.911,99.508,-,-,-,92.77,1118.65,1.25,103.9,2.185733,2.226531,-7872956.0,242080.0,-3591617.0,-14544524.0,-1512699.0,-6963208.0,-3115537.0,1461.0,242080.0,0.0,0.0,0.0,712.0,25195.0,17.0,94788.0,0.0,0.0,0.0,69.0,2156.0,7874417.0,0.0,3591617.0,14544524.0,1512699.0,6963920.0,3140732.0,2294243.0,0.0,675190.0,8924914.0,1043111.0,8372476.0,1302787.0,,-42035991.0,816871.0,,,594.0,816871.0,,,10.0,316925.0,,,42036585.0,0.0,,,46533172.0,0.0,,1944.0,1944.0,300.0,0.0,0.0
2017-06,,,,,,,,,4153.0,3179.0,7371.0,6419.0,2900,2500,2154,2000,39034,25160,3956,3571,,,,,21922.0,3800.0,15288.0,3248.0,,,,,,12514.0,5803.0,4595.0,2187.0,1937.0,,,,,,,,,,97.85,68.73,95.99,90.27,78.56,342.31,73.06,97.338,84.831,79.028,101.069,85.807,84.161,159.352,114.336,101.077,-,-,-,94.16,1144.43,1.25,104.0,2.318032,2.187527,-4841691.0,53944.0,-3374441.0,-5135989.0,-2777267.0,-7050674.0,-793501.0,7386.0,53944.0,449.0,0.0,92.0,16180.0,366170.0,105.0,23090.0,50.0,0.0,36.0,16974.0,39082.0,4849077.0,0.0,3374890.0,5135989.0,2777359.0,7066854.0,1159671.0,1243546.0,0.0,610954.0,3471476.0,2121631.0,8233213.0,383176.0,,-38949002.0,36946.0,1698.0,,6069.0,36946.0,1698.0,,100.0,12746.0,335.0,,38955071.0,0.0,0.0,,42698891.0,0.0,0.0,7926.0,7926.0,1112.0,0.0,0.0
2017-07,,,,,,,,,4138.0,3049.0,7667.0,6767.0,2840,2460,2007,1853,41395,32960,4051,3692,17411.0,17000.0,5313.0,3859.0,23599.0,3838.0,15323.0,3338.0,,,,,,11700.0,5565.0,4423.0,2008.0,1702.0,6238.0,6004.0,5200.0,4213.0,,,,,,97.92,72.1,105.71,116.97,118.77,342.31,73.06,97.499,76.556,71.33,109.663,90.826,75.922,143.823,103.136,98.038,-,-,-,93.64,1118.4,1.25,104.3,2.230061,2.219985,-1611752.0,45172.0,-2573982.0,-2989810.0,-4503810.0,-5731696.0,-1316900.0,0.0,45172.0,0.0,0.0,0.0,106.0,616700.0,0.0,14447.0,0.0,0.0,0.0,60.0,83333.0,1611752.0,0.0,2573982.0,2989810.0,4503810.0,5731802.0,1933600.0,396846.0,0.0,471619.0,1946173.0,3762045.0,6755267.0,552052.0,,-28414716.0,1541.0,300062.0,,0.0,1541.0,300062.0,,0.0,359.0,55640.0,,28414716.0,0.0,0.0,,32009967.0,0.0,0.0,8373.0,8373.0,857.0,0.0,0.0
2017-08,,,,,,,,,,,,,2870,2480,1972,1745,39997,35907,4133,3667,16431.0,12632.0,4152.0,2828.0,25292.0,3586.0,16762.0,3086.0,,,,,,15246.0,5510.0,4081.0,2019.0,1621.0,5424.0,5942.0,5418.0,4609.0,,,,,,98.37,68.1,103.59,88.23,117.38,342.31,73.06,98.058,79.192,73.796,94.344,109.659,78.551,148.797,106.693,95.526,-,-,-,95.23,1123.85,1.25,104.0,2.003556,2.366488,-2231728.0,27582.0,-3231443.0,-2877260.0,-3494377.0,-4944728.0,-1471695.0,0.0,27582.0,0.0,7043.0,0.0,0.0,1074563.0,0.0,19804.0,0.0,7292.0,0.0,0.0,158391.0,2231728.0,0.0,3231443.0,2884303.0,3494377.0,4944728.0,2546258.0,528175.0,0.0,573494.0,2066754.0,2973439.0,6212510.0,824177.0,,-28243507.0,8280983.0,675238.0,,0.0,8280983.0,675238.0,,0.0,3127027.0,129630.0,,28243507.0,0.0,0.0,,34889120.0,0.0,0.0,5254.0,5254.0,821.0,0.0,0.0
2017-09,,,,,,,,,4667.0,2950.0,10000.0,9400.0,2940,2460,2018,1788,28397,19885,3156,2800,16780.0,,3667.0,2111.0,,,,,,,,,,10667.0,5893.0,4640.0,2266.0,2004.0,5032.0,4549.0,4276.0,3514.0,,,,,,99.03,63.46,82.56,75.07,96.75,342.31,73.06,98.172,100.301,89.323,99.655,97.785,76.95,145.717,104.502,95.98,-,-,-,92.81,1144.29,1.25,103.9,1.832546,2.365853,-3741256.0,442717.0,-2408209.0,-3567205.0,-965465.0,-4493921.0,-2170991.0,0.0,442717.0,0.0,234.0,0.0,0.0,3094958.0,0.0,153790.0,0.0,6.0,0.0,0.0,549182.0,3741256.0,0.0,2408209.0,3567439.0,965465.0,4493921.0,5265949.0,831971.0,0.0,454289.0,2669216.0,829223.0,5796302.0,1754106.0,12015.0,-29097821.0,12027573.0,567758.0,12015.0,0.0,12027573.0,567758.0,10120.0,0.0,4675484.0,102099.0,0.0,29097821.0,0.0,0.0,0.0,39072901.0,0.0,0.0,15796.0,15796.0,2624.0,0.0,0.0
2017-10,3559.0,2659.0,2475.0,1992.0,9573.0,6683.0,2500.0,2057.0,5246.0,3490.0,9750.0,9150.0,3000,2550,2038,1788,30187,19124,2675,2404,,,,,,,,,,,,,16230.0,11250.0,5922.0,4694.0,2333.0,2042.0,4823.0,4621.0,4000.0,3400.0,,,,,,99.14,66.5,69.63,75.07,92.31,146.79,65.54,98.077,94.285,85.417,96.629,97.183,92.657,140.975,101.199,98.439,-,-,-,92.05,1117.42,1.25,104.1,1.986092,2.422389,-2046811.0,369019.0,-2472400.0,-1788298.0,-1330.0,-4583852.0,-6418948.0,2890.0,369019.0,0.0,0.0,0.0,154.0,1563984.0,34.0,140130.0,0.0,0.0,0.0,60.0,224541.0,2049701.0,0.0,2472400.0,1788298.0,1330.0,4584006.0,7982932.0,461893.0,0.0,478881.0,1357309.0,210.0,5451965.0,2663711.0,1597027.0,-22812764.0,9385611.0,29680.0,1597027.0,0.0,9385611.0,29680.0,1404190.0,0.0,3742154.0,4572.0,0.0,22812764.0,0.0,0.0,0.0,29918732.0,0.0,0.0,6051.0,6051.0,1385.0,0.0,0.0
2017-11,2812.0,2417.0,1946.0,1468.0,9082.0,6690.0,2782.0,2286.0,6000.0,3995.0,8782.0,8073.0,2850,2450,1839,1573,26092,16302,2345,2012,,,,,21288.0,3355.0,14095.0,2796.0,,,,,,15016.0,6000.0,4457.0,2307.0,1905.0,,,,,,,,,,99.04,59.55,60.36,75.07,92.31,118.93,70.59,97.347,91.185,75.806,86.383,86.393,75.327,97.475,90.349,92.175,-,-,-,99.75,1087.13,1.5,104.3,2.15373,2.448002,-2805277.0,2176648.0,-2659892.0,-1547001.0,-3380362.0,-5137829.0,-9646439.0,0.0,2176648.0,0.0,2097.0,0.0,0.0,993541.0,0.0,848091.0,0.0,240.0,0.0,0.0,96254.0,2805277.0,0.0,2659892.0,1549098.0,3380362.0,5137829.0,10639980.0,600621.0,0.0,572366.0,1011636.0,2042441.0,6090371.0,3554557.0,4583216.0,-24642049.0,11038389.0,,4583216.0,0.0,11038389.0,,4125955.0,0.0,4582879.0,,0.0,24642049.0,0.0,,0.0,32414586.0,0.0,,1496107.0,1496107.0,1318846.0,0.0,0.0
2017-12,2771.0,2351.0,2074.0,1505.0,10507.0,7457.0,3516.0,2963.0,6000.0,3994.0,8958.0,8158.0,2780,2430,1769,1538,26940,16258,2333,2000,,,,,22679.0,3511.0,16352.0,2911.0,,,,,,14000.0,5877.0,4163.0,1917.0,1667.0,,,,,,,,,,99.09,60.69,59.73,75.07,92.31,121.45,87.9,97.698,88.82,73.161,83.585,86.931,83.735,87.809,87.459,86.812,-,-,-,99.12,1066.37,1.5,104.5,2.111692,2.678162,-1808377.0,1887528.0,-2121701.0,-3026447.0,-4270663.0,-4748678.0,-8331977.0,0.0,1887528.0,2574.0,0.0,0.0,176.0,754990.0,0.0,807939.0,300.0,0.0,0.0,60.0,65025.0,1808377.0,0.0,2124275.0,3026447.0,4270663.0,4748854.0,9086967.0,382372.0,0.0,566618.0,1693739.0,2761805.0,5616657.0,2791516.0,1248853.0,-21871137.0,8881662.0,,1248853.0,0.0,8881662.0,,1122000.0,0.0,3769033.0,,0.0,21871137.0,0.0,,0.0,29550833.0,0.0,,421299.0,421299.0,339328.0,0.0,0.0
2018-01,3129.0,2387.0,2450.0,1950.0,10563.0,7968.0,3509.0,2846.0,6000.0,3990.0,9173.0,8373.0,2800,2460,1815,1584,27385,17649,2639,2215,,,,,22259.0,3977.0,15960.0,3468.0,,,,,,13864.0,5833.0,4320.0,1917.0,1667.0,,,,,,,,,,99.5,68.5,64.99,75.07,92.31,137.99,88.9,98.106,89.718,76.701,86.601,89.908,88.832,99.123,117.13,89.725,-,-,-,99.08,1069.08,1.5,105.6,2.774613,2.644513,-4951815.0,1300489.0,-1813068.0,-16367565.0,-3428252.0,-4969818.0,-11160638.0,0.0,1300489.0,0.0,0.0,0.0,1734.0,114331.0,18.0,481349.0,0.0,0.0,0.0,27.0,12980.0,4951815.0,0.0,1813068.0,16367565.0,3428252.0,4971552.0,11274969.0,965184.0,0.0,427040.0,9250616.0,2226495.0,5921989.0,3033502.0,641759.0,-21891399.0,10983166.0,,641759.0,0.0,10983166.0,,465359.0,20.0,5109658.0,,0.0,21891399.0,0.0,,0.0,29586546.0,0.0,,101115.0,101115.0,29798.0,0.0,0.0
2018-02,,,,,12173.0,7887.0,3750.0,2994.0,6000.0,4161.0,8022.0,7222.0,2950,2480,1885,1654,27165,18997,2815,2330,,,,,22421.0,4244.0,17598.0,3656.0,,,,,,14000.0,5833.0,4238.0,1931.0,1681.0,,,,,,,,,,99.92,75.75,70.58,75.07,92.31,144.58,96.73,98.855,97.501,82.17,91.229,99.32,106.536,118.903,119.216,99.874,-,-,-,101.35,1084.21,1.5,105.9,2.361352,2.596332,-5960461.0,471191.0,-3759956.0,-12795036.0,-2182527.0,-4825472.0,-13410458.0,0.0,471191.0,0.0,71.0,0.0,0.0,71.0,0.0,157155.0,0.0,21.0,0.0,0.0,11.0,5960461.0,0.0,3759956.0,12795107.0,2182527.0,4825472.0,13410529.0,1492680.0,0.0,877470.0,7293759.0,1356630.0,5719701.0,3876046.0,18519.0,-24374684.0,4325549.0,,18519.0,0.0,4325549.0,,9615.0,0.0,2029447.0,,0.0,24374684.0,0.0,,0.0,29330305.0,0.0,,47826.0,47826.0,8344.0,0.0,0.0
2018-03,,,,,11742.0,7783.0,3677.0,2877.0,4665.0,3865.0,7324.0,6886.0,2990,2330,2179,2018,27778,19552,2606,2140,,,,,22267.0,4200.0,17956.0,3600.0,,,,,,14000.0,5690.0,4284.0,2000.0,1750.0,,,,,,,,,,99.88,75.43,67.67,75.07,92.31,98.57,94.22,98.751,95.849,78.597,87.293,88.768,108.093,133.485,103.57,100.355,-,-,-,98.12,1060.25,1.5,105.8,2.321457,2.34318,-8414514.0,348508.0,-5048638.0,-110222570.0,-2591167.0,-5735492.0,-29847834.0,0.0,348508.0,0.0,13025.0,0.0,144.0,0.0,0.0,133468.0,0.0,8200.0,0.0,60.0,0.0,8414514.0,0.0,5048638.0,110235595.0,2591167.0,5735636.0,29847834.0,2362185.0,0.0,1245707.0,61290928.0,1624983.0,6615407.0,9727675.0,16.0,-36282150.0,5525991.0,,16.0,0.0,5525991.0,,10.0,0.0,2532740.0,,0.0,36282150.0,0.0,,0.0,39742396.0,0.0,,8775.0,8775.0,684.0,0.0,0.0
2018-04,,,,,,,,,3887.0,3807.0,7448.0,7048.0,3030,2510,2231,2077,27602,19459,2600,2133,,,,,20501.0,4200.0,17878.0,3600.0,,,,,,14000.0,5181.0,4316.0,2000.0,1750.0,,,,,,,,,,100.01,74.29,66.84,75.07,92.31,98.57,94.22,98.931,96.419,76.831,85.483,80.962,105.816,130.492,97.642,102.003,-,-,-,107.38,1069.33,1.5,105.7,1.924191,2.182499,-9957126.0,189503.0,-5192198.0,-71998844.0,-2140219.0,-6199038.0,-39814385.0,195.0,189503.0,0.0,0.0,0.0,0.0,0.0,68.0,71363.0,0.0,0.0,0.0,0.0,0.0,9957321.0,0.0,5192198.0,71998844.0,2140219.0,6199038.0,39814385.0,2761012.0,0.0,1279843.0,39690825.0,1377191.0,7397319.0,14497645.0,1.0,-43760436.0,2897403.0,,1.0,0.0,2897403.0,,10.0,0.0,1411243.0,,0.0,43760436.0,0.0,,0.0,46047549.0,0.0,,1778.0,1783.0,23.0,5.0,2.0
2018-05,,,,,,,,,3813.0,3080.0,7360.0,6960.0,3020,2540,2062,1908,27011,18881,2600,2133,,,,,18795.0,4200.0,17416.0,3600.0,,,,,,19560.0,5488.0,4613.0,2167.0,1917.0,,,,,,,,,,100.3,71.9,64.95,75.07,92.31,98.57,94.22,98.979,88.443,70.394,78.323,85.831,96.894,119.583,99.05,100.364,-,-,-,103.69,1079.59,1.5,106.2,2.258416,2.02541,-10346898.0,118357.0,-7705990.0,-18411874.0,-2436111.0,-6786102.0,-12854809.0,2.0,118357.0,0.0,8013.0,0.0,165.0,92292.0,2.0,42270.0,0.0,300.0,0.0,60.0,6063.0,10346900.0,0.0,7705990.0,18419887.0,2436111.0,6786267.0,12947101.0,3068948.0,0.0,1919336.0,10334655.0,1463180.0,7852831.0,5277784.0,,-46104342.0,1115534.0,,,0.0,1115534.0,,,0.0,542622.0,,,46104342.0,0.0,,,47314215.0,0.0,,7650.0,7650.0,502.0,0.0,0.0
2018-06,,,,,,,,,4098.0,3157.0,7242.0,6653.0,2810,2400,1899,1745,26110,19175,2600,2133,,,,,19429.0,4200.0,17385.0,3600.0,,,,,,12000.0,5611.0,4631.0,2167.0,1917.0,,,,,,,,,,100.33,72.58,65.89,75.07,92.31,98.57,94.22,98.779,83.055,66.195,73.586,85.229,91.101,112.549,100.998,96.871,-,-,-,102.76,1113.91,1.5,106.2,2.163173,2.417375,-6898597.0,88703.0,-5349952.0,-4568630.0,-2594998.0,-6110151.0,-942946.0,0.0,88703.0,0.0,0.0,0.0,719.0,394363.0,0.0,30911.0,0.0,0.0,0.0,13.0,33613.0,6898597.0,0.0,5349952.0,4568630.0,2594998.0,6110870.0,1337309.0,1784198.0,0.0,1386591.0,2884689.0,1893715.0,7179246.0,612239.0,,-40423562.0,266760.0,35326.0,,479.0,266760.0,35326.0,,10.0,117853.0,5639.0,,40424041.0,0.0,0.0,,42511606.0,0.0,0.0,3520.0,3523.0,610.0,3.0,0.0
2018-07,,,,,,,,,4200.0,,,,2670,2350,1685,1531,27141,19092,2600,2133,18747.0,15860.0,6630.0,5519.0,20520.0,4200.0,17036.0,3600.0,,,,,,,5555.0,4298.0,1932.0,1682.0,8365.0,7316.0,5467.0,4467.0,,,,,,100.8,71.25,63.85,133.59,121.51,98.57,94.22,98.59,74.412,59.261,112.402,90.945,81.532,100.519,90.349,90.073,-,-,-,98.54,1112.25,1.5,105.9,1.47591,2.513067,-3673113.0,12819.0,-3807044.0,-2435589.0,-3449629.0,-5494924.0,-397394.0,0.0,12819.0,0.0,0.0,0.0,205.0,1393131.0,0.0,6592.0,0.0,0.0,0.0,3.0,120324.0,3673113.0,0.0,3807044.0,2435589.0,3449629.0,5495129.0,1790525.0,826415.0,0.0,926651.0,1338785.0,2834495.0,6649196.0,527916.0,,-28968661.0,33222.0,469109.0,,411.0,33222.0,469109.0,,7.0,16692.0,80182.0,,28969072.0,0.0,0.0,,33022262.0,0.0,0.0,17812.0,17812.0,2589.0,0.0,0.0
2018-08,,,,,,,,,,,,,2660,2380,1699,1545,27366,19502,2427,2052,19914.0,15727.0,6232.0,5121.0,22148.0,4355.0,17470.0,3791.0,,,,,,,5423.0,4023.0,1932.0,1697.0,6684.0,6075.0,5627.0,4627.0,,,,,,101.25,71.52,62.13,131.19,118.04,98.57,94.22,99.462,89.167,70.98,120.808,114.322,97.673,120.638,108.238,89.271,-,-,-,100.31,1115.46,1.5,106.1,1.982692,2.860403,-2059592.0,60549.0,-2925213.0,-2711437.0,-3274080.0,-4443380.0,-2324471.0,0.0,60549.0,325.0,0.0,0.0,58.0,1659745.0,0.0,15225.0,25.0,5.0,0.0,24.0,173292.0,2059592.0,0.0,2925538.0,2711437.0,3274080.0,4443438.0,3984216.0,475908.0,0.0,589805.0,1604697.0,2867223.0,5897806.0,1229444.0,,-25040664.0,7976895.0,857279.0,,0.0,7976895.0,857279.0,,0.0,2990802.0,161466.0,,25040664.0,0.0,0.0,,32998025.0,0.0,0.0,22583.0,22583.0,4180.0,0.0,0.0
2018-09,,,,,,,,,6000.0,4245.0,9400.0,8400.0,2790,2380,2014,1860,31679,22639,3282,2953,22570.0,,,,23300.0,4460.0,18300.0,3960.0,,,,,,,5933.0,4651.0,2397.0,2230.0,6472.0,5652.0,5247.0,4247.0,,,,,,101.54,74.77,86.54,131.19,118.17,98.57,94.22,100.221,114.795,93.742,128.324,111.591,100.603,124.434,111.753,97.165,-,-,-,99.16,1109.98,1.5,106.5,2.441473,3.324912,-3820698.0,183247.0,-3067993.0,-3967303.0,-1005021.0,-4077287.0,-3467793.0,2841.0,183247.0,6153.0,0.0,0.0,130.0,3152107.0,200.0,45584.0,1245.0,0.0,0.0,48.0,427414.0,3823539.0,0.0,3074146.0,3967303.0,1005021.0,4077417.0,6619900.0,917213.0,0.0,692278.0,2915658.0,871535.0,4954957.0,2249106.0,,-21273206.0,7268236.0,569397.0,,0.0,7268236.0,569397.0,,0.0,2719489.0,97753.0,,21273206.0,0.0,0.0,,28470689.0,0.0,0.0,34993.0,34993.0,6072.0,0.0,0.0
2018-10,,,,,10262.0,7445.0,2908.0,2408.0,5469.0,4393.0,9286.0,8248.0,2850,2490,2044,1886,32551,20706,2879,2546,,,,,21000.0,3850.0,14383.0,3350.0,,,,,,,6608.0,5278.0,2230.0,2060.0,6832.0,6186.0,5889.0,4889.0,,,,,,101.19,67.79,72.05,131.19,126.58,153.2,72.05,100.041,105.129,95.239,123.162,109.754,103.518,141.213,107.275,99.027,-,-,-,98.78,1141.02,1.5,106.5,2.377005,3.388582,-3365521.0,488655.0,-3646144.0,-4398345.0,-523148.0,-6150288.0,-10627493.0,0.0,488655.0,0.0,0.0,0.0,1632.0,2485401.0,0.0,176980.0,0.0,0.0,0.0,25.0,214997.0,3365521.0,0.0,3646144.0,4398345.0,523148.0,6151920.0,13112894.0,788793.0,0.0,837755.0,3804278.0,480797.0,7250262.0,4858632.0,1902596.0,-26626997.0,14410032.0,119117.0,1902596.0,1088.0,14547738.0,119117.0,1443022.0,19.0,5531821.0,19869.0,0.0,26628085.0,137706.0,0.0,0.0,34333029.0,48600.0,0.0,20348.0,20348.0,6724.0,0.0,0.0
2018-11,,,,,10108.0,7085.0,3209.0,2709.0,5560.0,4589.0,9400.0,8336.0,2790,2430,1811,1545,33503,20789,3139,2806,,,,,20600.0,3996.0,15420.0,3496.0,,,,,,,6111.0,4713.0,1697.0,1515.0,6660.0,6290.0,,,,,,,,100.49,70.96,80.47,131.19,126.58,142.3,82.02,99.33,98.418,90.796,109.366,94.404,85.828,100.533,94.773,89.003,-,-,-,100.01,1119.44,1.75,106.4,2.100914,3.217214,-3299948.0,1751710.0,-3143883.0,-1423507.0,-3975109.0,-5322952.0,-17753476.0,0.0,1751710.0,0.0,1787.0,0.0,2586.0,2982021.0,0.0,666284.0,0.0,419.0,0.0,78.0,188944.0,3299948.0,0.0,3143883.0,1425294.0,3975109.0,5325538.0,20735497.0,731587.0,0.0,858000.0,1157349.0,2548677.0,6779628.0,7963432.0,3994866.0,-24811910.0,13929743.0,,3994866.0,0.0,13929743.0,,3146108.0,0.0,5672785.0,,0.0,24811910.0,0.0,,0.0,33836974.0,0.0,,1756369.0,1756369.0,1465587.0,0.0,0.0
2018-12,,,,,11099.0,7964.0,3437.0,2937.0,6000.0,4649.0,8168.0,7705.0,2640,2430,1729,1381,34836,22737,3404,3070,,,,,20411.0,4368.0,17098.0,3868.0,,,,,,,5833.0,4645.0,1816.0,1649.0,,,,,,,,,,100.0,77.54,88.0,131.19,126.58,131.42,91.23,98.988,96.815,94.775,108.16,90.082,93.348,93.622,93.863,85.92,-,-,-,97.89,1113.3,1.75,106.6,1.978131,3.155321,-3639774.0,1951127.0,-1853429.0,-1499731.0,-2773636.0,-3929113.0,-15404415.0,0.0,1951127.0,0.0,0.0,0.0,0.0,1610066.0,0.0,811390.0,0.0,0.0,0.0,0.0,97621.0,3639774.0,0.0,1853429.0,1499731.0,2773636.0,3929113.0,17014481.0,779845.0,0.0,519341.0,877132.0,1723920.0,5301332.0,6144782.0,925621.0,-20569435.0,11129166.0,,925621.0,0.0,11129166.0,,595851.0,0.0,4250112.0,,0.0,20569435.0,0.0,,0.0,29956434.0,0.0,,341894.0,341894.0,238334.0,0.0,0.0
2019-01,,,,,11077.0,8513.0,3100.0,2600.0,6000.0,4333.0,7891.0,7491.0,2800,2410,1871,1545,36325,22786,3636,3303,,,,,23199.0,4732.0,16903.0,4232.0,,,,,,,5870.0,4449.0,1947.0,1765.0,,,,,,,,,,99.89,84.33,95.99,131.19,126.58,133.08,82.51,98.884,99.306,101.937,106.251,94.586,101.308,92.414,105.528,88.585,-,-,-,94.7,1111.4,1.75,107.2,1.562697,3.254378,-7718905.0,1153959.0,-2459120.0,-9050158.0,-3502677.0,-4460528.0,-11307360.0,0.0,1153959.0,0.0,867.0,0.0,159.0,139465.0,0.0,451382.0,0.0,282.0,0.0,60.0,9143.0,7718905.0,0.0,2459120.0,9051025.0,3502677.0,4460687.0,11446825.0,1778356.0,0.0,820250.0,5423713.0,2205640.0,6014272.0,3786311.0,354946.0,-20745607.0,8944164.0,,354946.0,0.0,8944164.0,,193030.0,0.0,3118675.0,,0.0,20745607.0,0.0,,0.0,30630763.0,0.0,,172203.0,172203.0,58368.0,0.0,0.0
