매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대1,시간대2,시간대3,시간대4,시간대5,분기_1,분기_2,분기_3,area,점포수,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,관공서_수,은행_수,백화점_수,숙박_시설_수,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,버스정류장_수,지하철역_수
95087.99275,2020,발달상권,2120208,청담사거리(청담동명품거리),1,0,0,0,0,1,0,0,331336,1.4184996499,99.4760605548,56.9512519014,319.2227829152,1.3883188063,0.0,1.7504889297,4.1649564189,7.2735833112,1.9315739914,0.9356061521,6.1568920974,47837.3011082406,8458.0908805563,6774.4525194968,7277.1144699037,7222.9398556148,7369.5583938962,7376.4999879277,6335.7135958664,5480.9921046913,4.466764855,0.0905425308,0.2716275925,0.0,0.2112659053,4423.2742593621,9329.8343675302,11141.4395055171,8715.1411256247,6161.7813941135,8065.8606369365,1183.2399739238,0.0,0.2414467489,0.0
87241.53347,2020,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",1,0,0,0,0,1,0,0,134148,1.6399797239,100.4860303545,46.8885111966,669.7080836091,1.4163461252,1.565435191,2.2363359871,2.31088052,0.8199898619,3.2054149149,4.62176104,12.6725705937,47487.625607538,7455.1241911918,7057.2054745505,7345.9164504875,7212.4817365894,7354.116349107,7172.8985896174,5993.5295345439,5351.5520171751,5.8890180994,0.1490890658,0.2981781316,0.0,0.0,7339.7292542565,6313.3255807019,8850.8214807526,9286.9815427737,6272.4006321376,9424.5162059815,273.7275248233,0.0,0.2236335987,0.0
128165.4671,2020,발달상권,2120210,선릉역,1,0,0,0,0,1,0,0,360433,2.635718705,125.7931432471,85.7024745237,1353.372194,2.5802298902,0.8323322226,20.6695835287,19.1991299354,3.1073736312,2.8021851495,0.1387220371,3.9119614464,134292.0598280402,19672.4772703942,20987.7009041902,22303.6181481718,21532.5733215327,22019.6263938097,21119.9862387739,14243.951025572,12084.6315403972,5.0217377432,0.0277444074,0.3606772965,0.0,0.4161661113,12538.6687678431,25878.7069996365,33645.7816015737,26791.4980037899,17417.3563463945,18019.9926199876,1544.3646946867,2021.0413585881,0.1664664445,0.0277444074
88097.50183,2020,발달상권,2120211,도성초등학교,1,0,0,0,0,1,0,0,72437,1.2424589643,223.6426135815,96.4976462305,135.8421801013,3.0371219128,0.4141529881,9.3874677306,7.0406007979,9.1113657385,5.2459378494,3.0371219128,10.2157737068,120213.0126868865,16112.6220025678,17375.5125143228,17574.9962035976,17759.1562323122,17781.1063406822,17379.6540442039,16846.9152504935,15495.6721012742,4.2795808772,0.0,0.138050996,0.0,0.5522039842,33275.9501359802,14504.8801027099,17123.1552935654,23638.6101025719,14028.7422173751,17641.81288568,392.6170327319,0.0,0.5522039842,0.0
38848.39874,2020,발달상권,2120212,한티역,1,0,0,0,0,1,0,0,112734,1.8627920592,137.8466123796,63.2462256285,63.2462256285,1.7740876754,0.0,4.7900367236,4.7013323398,4.1691060372,1.2418613728,4.6126279561,5.2335586425,108910.0005322263,18554.3846576898,15169.780190537,15608.7781858179,15535.0648429045,15636.4539535544,15439.5302215836,16137.1901999397,15383.1142335054,6.6528287828,0.0887043838,0.6209306864,0.0887043838,0.5322263026,34995.2099632764,10960.313658701,11615.3955328472,22512.374261536,14124.1329146486,14702.4854968333,923.4126350524,860.6099313428,0.3548175351,0.0887043838
84302.45152,2020,발달상권,2120213,삼성중앙역,1,0,0,0,0,1,0,0,228925,1.4852025773,185.2134978705,102.8284372611,370.077536311,3.7130064432,1.2667904335,21.0112482254,8.5180736049,3.2761821557,1.6599322922,1.3978377198,11.6195260456,78964.3332969313,15590.5645953915,11984.536420225,12556.4267773288,12264.4534236104,12386.9389538058,11980.1681773507,9159.200611554,8632.6526154854,2.2278038659,0.0873648575,0.0873648575,0.0,0.4805067162,6789.6909468166,14185.9560991591,19745.3751228568,17025.0955553129,9752.7137708857,11465.5891667577,127.7711040734,318.1828109643,0.1310472862,0.0436824287
103692.6074,2020,발달상권,2120214,영동대교남단교차로,1,0,0,0,0,1,0,0,89135,2.019408762,83.4688954956,33.9933808268,447.6356089078,0.7853256297,0.0,0.0,1.7950300107,0.0,0.0,0.0,22.4378751332,33540.4723172716,4084.9273573793,5116.9574241319,5387.8947663656,5243.3948505077,5309.2500140237,5217.3669153531,3974.8695798508,3290.6265776631,2.355976889,0.0,0.2243787513,0.0,0.1121893757,3005.8899422225,4830.4257586807,7735.6818309306,6356.5378358669,5159.0284400067,6452.7963201885,766.7021933023,0.0,0.1121893757,0.0
69877.84568,2020,발달상권,2120215,포스코사거리,1,0,0,0,0,1,0,0,318625,2.1655551197,97.6696743821,59.4429187917,1935.0647312672,0.816006277,0.0,9.1329933307,14.8764221263,4.1114162417,6.1200470773,0.3766182817,8.5680659082,96156.0141231856,13880.9886229894,15537.8579835229,16349.5645351118,15675.3236563358,16097.6382895253,15231.2907022362,9042.0086308356,8222.2989407611,4.3311102393,0.0313848568,0.6590819929,0.0,0.5335425657,8265.0451157317,18263.0051000392,26007.3754413495,21627.7755982738,11799.6704590035,10193.1737936446,1181.9223224794,0.0,0.2196939976,0.0
43960.15228,2020,발달상권,2120216,경기고교사거리(경기고교앞사거리),1,0,0,0,0,1,0,0,71694,1.9527436048,31.6623427344,21.2012162803,688.2026389935,0.1394816861,0.0,0.0,0.0,0.0,0.0,0.0,1.6737802327,30549.4183613692,3183.2510391386,4657.2934973638,4894.8308087148,4744.0511060898,4805.980974698,4708.6227578319,3674.784500795,3064.1336792479,4.3239322677,0.0,0.4184450582,0.0,0.1394816861,2909.5879710994,4307.4734287388,6603.4814628839,5705.6378497503,4603.0351214885,6420.3420090942,5081.4573046559,0.0,0.8368901163,0.0
92844.07326,2020,발달상권,2120217,대치사거리,1,0,0,0,0,1,0,0,159410,1.1291637915,247.0359450474,128.0346276896,174.3303431403,6.2104008531,1.9446709742,19.6976350292,16.6238002635,13.3617715325,4.0775359137,1.1918951132,2.9483721222,85669.907784957,15709.8049055894,12913.7444325952,13224.2644752525,12932.3756351546,13119.942287184,12761.11912678,10435.9199548334,10282.6673358008,2.1955962612,0.0,0.1881939652,0.0,1.1291637915,21530.5815193526,11983.5643937018,15018.2548146289,16705.9782949627,10535.1609058403,9896.4305877925,319.8042782761,0.0,0.3136566087,0.0
0.0,2020,발달상권,2120218,코엑스,1,0,0,0,0,1,0,0,145396,1.6506643924,1.3067759773,0.7565545132,19.9455280751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2906.0634405348,167.0609920493,439.0079507002,459.2973671903,450.287490715,461.0855869487,453.2449310848,339.62419874,303.6534705219,2.2008858566,0.2063330491,0.4814437811,0.0,0.0,176.6898676717,677.5977330876,803.9423367906,602.2173925005,339.761754106,305.7855786954,799.0591212963,0.0,0.2063330491,0.0
75944.57784,2020,발달상권,2120219,은마아파트,1,0,0,0,0,1,0,0,149660,2.4054523587,74.502204998,29.8008819992,1146.6657757584,1.2027261793,0.0,0.868635574,1.6036349058,2.4722704798,1.2695443004,3.2072698116,4.7440865963,60124.3485233195,8871.1746625685,8381.6651075772,8522.5845249232,8456.7018575438,8524.1881598289,8389.0819190164,9054.5904049178,8795.336095149,4.1427235066,0.0,0.4009087264,0.0,0.0668181211,24102.4321796071,5766.0697581184,5090.2044634505,10922.6914339169,7223.7070693572,7019.1768007484,1131.2307897902,0.0,0.4677268475,0.0
20789.89057,2020,발달상권,2120220,대치역,1,0,0,0,0,1,0,0,163253,1.4701108096,51.7601514214,16.1712189056,341.6782539984,0.1225092341,0.0,0.0,0.0,0.0,0.0,0.0,12.9859788182,35131.1155078314,5250.1944834092,4992.9250917288,5101.7745462564,4997.5804426259,5096.2003761033,5064.5317390798,5164.683037984,4713.5427832873,5.0228785995,0.0612546171,0.4900369365,0.0,0.0,12851.7699521601,3085.0887885674,2934.218666732,6573.7842489878,4425.2785553711,5261.03655063,885.374235083,985.4642793701,0.3062730853,0.0612546171
46219.69597,2020,발달상권,2120221,봉은사역,1,0,0,0,0,1,0,0,124925,1.4408645187,52.7516509906,36.1016609966,1561.9771863118,0.5603362017,0.0,0.4002401441,3.3620172103,1.8411046628,2.4814888933,0.0800480288,6.0036021613,44432.7396437863,5549.4896938163,7110.7464478687,7359.6958174905,7081.9291574945,7262.1172703622,6877.2463478087,4616.2897738643,4124.7148288973,3.8423053832,0.2401440865,0.4802881729,0.0,0.5603362017,4119.3516109666,7657.394436662,10596.5979587753,9218.7312387432,5973.6641985191,6866.9201520913,2186.4318591155,1037.902741645,0.4802881729,0.0800480288
21276.44016,2020,발달상권,2120222,삼성역,1,0,0,0,0,1,0,0,356336,1.5434870459,16.7257868978,10.5237753132,1215.8187777828,0.2245072067,0.0,0.0841902025,0.67352162,0.8699654259,0.1964438058,0.8699654259,0.0841902025,32172.4720488528,2147.6078757128,5356.6296978133,5683.0070495263,5421.37196354,5559.5561492524,5212.6644515289,2669.1661802344,2270.0484935566,3.0027838894,0.1122536033,0.4209510125,0.0280634008,0.2245072067,2490.0094293027,6738.1909209286,9000.1852184455,6700.2772664003,3748.0074985407,3495.8297786359,2517.5957523236,1555.4981814916,0.3648242109,0.0280634008
8613.095238,2020,발달상권,2120223,휘문고교사거리,1,0,0,0,0,1,0,0,133569,0.4492060283,24.8560669018,8.3103115244,686.2370759682,0.6738090425,0.0,0.2246030142,1.4973534278,1.721956442,0.2246030142,0.0,2.5455008273,16069.1477812966,1487.7703658783,2611.2346427689,2735.5149772777,2617.7481301799,2686.4766525167,2543.1799294747,1482.6793642237,1392.2392171836,1.5722210992,0.0,0.0,0.0,0.0,2191.3767416092,2800.5001160449,3940.734751327,3405.8052392396,1871.0179757279,1859.8626926907,635.4767947653,0.0,0.374338357,0.0
124042.6211,2020,발달상권,2120224,수서역,1,0,0,0,0,1,0,0,60183,4.486316734,105.1792034295,72.1133875015,2063.3733778642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33233.96972567,6278.0187096024,5132.6786634099,5156.6056859911,5063.057674094,5145.9714537328,5043.9492880049,4010.7671601615,3680.6074805178,6.9787149195,0.0,0.6646395161,0.0,0.0,2834.1890567104,3641.8922287025,6047.0564777429,5328.0826811558,4647.3256567469,10735.0913048535,1537.6435205955,8713.9225362644,0.6646395161,0.166159879
82047.64103,2020,전통시장,2130303,영동전통시장,1,0,0,0,0,1,0,0,39097,0.7673223009,298.9999232678,185.1804486278,61.8973322761,4.6039338057,3.3250633041,26.6005064327,19.6946057242,2.3019669028,2.5577410031,0.0,0.5115482006,115053.0731258153,20383.1496022713,16815.1009028826,17495.97155792,17283.1675064583,17694.9638079648,17932.0663989564,14951.7865820907,12880.527917743,1.7904187022,0.0,0.0,0.0,0.7673223009,6448.5766171317,27770.6729416579,29338.3124024861,19726.833260864,12927.3345781006,18841.3433255749,0.0,0.0,0.0,0.0
56136.6801,2020,전통시장,2130310,강남개포시장,1,0,0,0,0,1,0,0,25363,3.5484761266,42.5817135197,32.7248353901,117.4939873043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76060.4029491779,6273.3115167764,10799.5899538698,10725.0719552103,10998.3046169617,10856.3655718961,11012.8927965935,11104.3646256358,10564.2077041359,10.2511532547,0.0,1.1828253755,0.0,1.1828253755,16209.0446713717,8324.330717975,7998.2651894492,13573.3154595277,11932.3423885187,18023.4987974609,793.6758269921,1756.1014075622,0.7885502504,0.3942751252
22786.38004,2020,관광특구,1001496,강남 마이스 관광특구,1,0,0,0,0,1,0,0,237891,0.5044327024,1.0088654047,0.5464687609,668.5414748771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4111.6309570349,234.561206603,637.2246112715,670.8954941549,652.3996284012,668.0790782333,648.742491309,444.657427141,389.6322265239,2.1858750436,0.1681442341,0.4203605853,0.0420360585,0.0,249.6941876742,947.7029395816,1150.9052465205,852.4492309503,478.6645984926,432.2567898744,1788.0037496164,0.0,0.2101802927,0.0
153285.978,2020,발달상권,2120185,논현역,1,0,0,0,0,0,1,0,321182,1.5878847507,114.9504019528,72.9181585518,397.4070776071,1.6190197458,0.1868099707,9.4961735091,11.3020032256,4.7636542521,1.3076697947,1.0274548387,1.8058297165,94307.8067886743,17155.1954966343,14388.3530210286,14397.5689795817,14538.8907223942,14522.9496048969,14461.8004744973,11711.490681296,10286.7533049797,5.1061391983,0.0311349951,0.3424849462,0.0,0.5292949169,5953.6337652795,20887.4407656718,24481.7891413591,17754.6064225268,11137.6727213854,14092.6951074469,244.0983616766,485.2077638224,0.0934049853,0.0311349951
155156.9764,2020,발달상권,2120186,가로수길,1,0,0,0,0,0,1,0,256687,1.0518647224,131.9116277801,72.8513715147,253.9279355791,2.3374771609,0.0,8.8824132114,5.4541133754,3.2335100726,1.6751919653,1.9478976341,2.4543510189,88774.1490609186,13396.3932727407,12844.1253355254,13078.4963788583,13288.1291222384,13312.2440949483,13631.4655592219,12183.2426262335,10436.5238597981,3.6230895994,0.116873858,0.1558318107,0.0,0.4674954322,9759.1229785692,21603.3535005668,20095.4469840701,14711.3020916525,9330.2738354494,13274.7275865159,681.3745924024,0.0,0.0779159054,0.0
223109.3852,2020,발달상권,2120187,신논현역,1,0,0,0,0,0,1,0,382392,2.0659428022,130.5989665056,91.9213791083,341.952760518,1.5429193079,0.1569070483,9.9897487395,4.6026067491,1.6736751815,0.2876629218,1.9090357539,1.0721981631,85261.930165903,14033.7402456118,12573.7463126844,12702.4362434361,12804.6873365552,12823.8038452687,13206.9447059562,11523.3582292517,9626.9534927509,5.6486537375,0.0784535241,0.1569070483,0.0,0.9675934643,5881.189983054,24460.6320215904,22113.4333354254,14415.4427916902,8755.8578631352,9635.4264733572,70.5820205444,584.0603359903,0.0784535241,0.0261511747
43457.55913,2020,발달상권,2120188,압구정역,1,0,0,0,0,0,1,0,251745,1.6683548829,45.1647500447,23.1583546843,340.7813462035,0.7944547062,0.1191682059,2.2244731772,1.4697412064,0.516395559,0.5561182943,1.9066912948,1.9861367654,65962.2236787225,6977.0203976246,10123.9349341596,10213.8672068959,10203.1420683628,10165.2863016147,10500.7845240223,8385.4694234245,6369.6994975074,14.2604619754,0.0397227353,0.6355637649,0.0397227353,0.2780591472,8933.166497845,11872.648910604,13729.6470634968,12488.1129714592,8204.0954140102,10734.5528213073,1921.1503704145,832.2707501639,0.2383364118,0.0397227353
135165.4422,2020,발달상권,2120190,강남을지병원,1,0,0,0,0,0,1,0,295195,1.1179051136,76.9999491861,44.9533359305,396.4498043666,1.6260438016,0.1693795627,7.6559562323,6.4702992937,1.4566642389,1.592167889,1.1179051136,0.0677518251,49858.0938024018,7799.8611087586,7719.202561019,7828.4862548485,7912.4985179288,7912.193634716,7848.2020359423,5795.1184810041,4842.3584410305,3.8957299412,0.0,0.1355036501,0.0,0.3387591253,3316.1808296211,10999.2039160555,13535.5273632683,10121.5128982537,5357.3739392605,6528.2271041176,711.4957909179,0.0,0.2032554752,0.0
114065.8159,2020,발달상권,2120191,학동역,1,0,0,0,0,0,1,0,366286,1.4196556789,124.2471729741,81.9851154562,378.4474427087,2.1840856598,0.655225698,8.9274501346,13.9235460815,1.4196556789,1.0374406884,0.3549139197,4.0951606122,48908.3393850707,8435.0753236542,7632.1781340264,7647.3302282916,7721.4799364431,7625.5712749054,7534.5222039608,5688.2053914155,5059.0795170987,2.1021824476,0.109204283,0.1911074952,0.0,0.109204283,3396.9357278192,10919.7457724292,13238.7533239054,9083.9398721218,5331.8718160126,6937.0928727825,439.3834326182,368.7282615224,0.1638064245,0.0273010707
125723.4131,2020,발달상권,2120192,뱅뱅사거리,1,0,0,0,0,0,1,0,317599,2.0780921854,206.6442274692,141.4047273449,864.6752666098,1.4483672808,0.409321188,13.0038192815,16.0894713145,3.2115970138,1.4483672808,4.6284780494,5.5100929159,56387.236735632,9430.9490898901,9075.8157298984,9041.8420712912,9057.0499277391,9051.4138898422,8834.1902839744,5944.7920176071,5382.1013290344,3.5264594662,0.0314862452,0.5667524142,0.0,0.5982386594,4020.7935163524,11473.2414144881,15373.4111253499,11749.5017301692,6878.7685099764,6891.5204392961,287.689822701,0.0,0.0944587357,0.0
66811.24019,2020,발달상권,2120193,도산공원교차로,1,0,0,0,0,0,1,0,185023,1.1349940278,64.6406122482,32.5364954627,345.0381844419,1.729514709,0.0,4.0535500992,2.7023667328,2.1078460516,1.405230701,2.6483193981,3.6752187566,34108.6783805257,4432.5840571172,5273.5605843598,5420.9476659659,5511.1526675062,5548.066997076,5473.8059592591,3847.8459434773,3033.4066575507,2.5942720635,0.0540473347,0.2702366733,0.0,0.0540473347,2270.6366235549,6997.5084178724,9375.0506693762,6980.1051761132,3878.1664982191,4607.2650427244,487.723147933,0.0,0.162142004,0.0
99323.00352,2020,발달상권,2120194,언주역(차병원),1,0,0,0,0,0,1,0,242446,2.0623149072,105.425538058,69.5825049702,520.8582529718,2.4747778887,0.3299703852,16.9109822393,12.9513376174,2.9697334664,1.0724037518,1.4848667332,2.7222556776,71668.9902081288,11968.6445641504,11206.4542207337,11216.6008100773,11368.2634483555,11303.9604695479,11105.5657754716,8190.3186688995,7277.7030761489,3.9183983238,0.0412462981,0.1237388944,0.0,0.6186944722,3734.7698044101,15845.5078656691,20276.5151827624,14468.0464928273,7921.9702531698,9422.2631018866,389.1588229956,270.3694843388,0.3299703852,0.0412462981
61782.02473,2020,발달상권,2120195,성수대교남단,1,0,0,0,0,0,1,0,126829,0.9461558476,35.8750758896,18.6865779908,442.4067050911,0.6307705651,0.4730779238,2.0500043365,0.9461558476,1.4192337715,1.8923116953,1.8134653746,0.0788463206,81400.2318081827,10693.2956973563,11620.6861206822,12275.0317356441,12338.2664847945,12523.3187993282,12841.306010455,11163.0620757082,8638.7182742117,7.2538614986,0.0,0.7884632064,0.0,0.3153852825,8126.2960363955,18494.3506611264,19276.5850081606,14419.6516569554,8944.6419982812,12138.8641399049,2053.7889599382,0.0,0.2365389619,0.0
82848.81781,2020,발달상권,2120196,서울세관,1,0,0,0,0,0,1,0,185479,1.0243747271,74.6715261566,48.6847567649,522.2693674216,1.4017759423,0.0,1.2400325643,1.5096048609,0.5930590525,1.5635193202,0.3234867559,1.7252626982,42149.5694930423,6856.6791927927,6620.4799465169,6719.8982095008,6789.5017764814,6770.2543145046,6674.6639781323,4566.8242766027,4007.9469913036,2.7496374253,0.2156578373,0.3774012152,0.0,0.161743378,3195.7256616652,8467.5354083212,11475.8544093941,8487.1602715132,4708.0262455588,5815.1596676713,527.3373265976,0.0,0.3774012152,0.0
133894.5561,2020,발달상권,2120197,역삼역,1,0,0,0,0,0,1,0,562806,2.594144341,96.5874564237,65.6887097863,1042.8815613195,1.7768111925,0.2132173431,14.0368084207,7.5869837919,3.3404050419,2.0077966475,0.3731303504,0.6574201412,62584.3541113634,8218.9422287609,10449.5332316997,10457.280128499,10497.6492787923,10462.5039534049,10087.1703571035,5786.2744889003,4843.9071367398,4.5131004289,0.1421448954,0.4442027981,0.0,0.8173331485,2538.1925565826,15103.1261216121,18552.6806750461,12150.0836878072,7296.9549009783,6943.2984012253,1219.1945359502,588.9418378624,0.1243767835,0.0177681119
137095.497,2020,발달상권,2120198,구역삼세무서,1,0,0,0,0,0,1,0,291469,1.3723586385,256.5967564304,175.0100353725,395.6166865087,4.7003283368,1.7497572641,28.8195314081,20.8598513049,5.9354511114,5.7295973157,1.6468303662,1.6811393321,74834.2362309542,15433.0306138903,11639.0765398722,11563.6654326875,11615.1974995626,11573.6836507484,11243.6313981933,8645.8937314088,8553.1565964133,2.676099345,0.034308966,0.1029268979,0.0,1.1665048427,5162.2299455517,17816.0284627182,20558.8244375903,13494.7798908289,8157.8829995643,9644.5248036669,287.0631182047,0.0,0.2401627617,0.0
273641.257,2020,발달상권,2120199,경복아파트교차로,1,0,0,0,0,0,1,0,112742,1.1530751628,65.3704919196,43.0185733799,339.7136825673,1.5078675205,0.3547923578,12.3290344326,3.1044331305,0.7095847155,0.0886980894,0.1773961789,4.0801121144,47692.9626935836,8707.3140444555,7246.900001774,7379.7697397598,7348.8141065441,7342.9600326409,7255.2376221816,5780.8979794575,5338.4719093151,1.6852636994,0.0,0.1773961789,0.0,0.5321885367,3218.6762697132,9517.837185787,13650.5472672119,9403.7714427631,5485.5333416118,6416.5971864966,548.2428908481,0.0,0.3547923578,0.0
148673.7466,2020,발달상권,2120200,학동사거리,1,0,0,0,0,0,1,0,266597,1.3503527797,37.9974268278,21.3055660791,351.2042521109,0.5251371921,0.3750979944,1.8754899718,0.7126861893,0.4501175932,0.2250587966,0.0750195989,2.8882545565,50583.3148910153,7280.87712915,7040.9269421636,7660.0636916394,7737.0713098797,7841.9862188997,7931.8221885468,6992.9894184856,5378.4551214005,5.1013327232,0.0,0.2250587966,0.0,0.1500391977,3484.8854263176,11986.4814682836,14073.5267088527,9062.3300337213,5526.1687115759,6449.9600520636,900.9103628323,0.0,0.1500391977,0.0
129710.296,2020,발달상권,2120201,도곡1동,1,0,0,0,0,0,1,0,169293,0.8860378161,110.6365886363,63.5584460078,682.780741082,2.5399750728,1.8311448199,10.1008311035,6.0250571494,5.1980885211,5.5525036475,1.8311448199,0.0,60253.7021613416,11730.0774397051,9108.7050261972,9027.3667546798,9079.2885707029,9007.342300036,8848.9778077062,7665.0540778414,7516.9676241782,2.717182636,0.0,0.3544151264,0.0,0.5906918774,9251.8296680902,9852.8586533407,12038.4185997058,11149.4273242249,7828.4394511291,10132.8466032264,759.688823519,0.0,0.3544151264,0.0
74286.07814,2020,발달상권,2120202,압구정로데오역(압구정로데오),1,0,0,0,0,0,1,0,265701,1.354906455,70.7562259833,29.6950331388,441.6618680396,0.4892717754,0.0,0.0752725808,0.6021806467,0.0,1.80654194,1.2419975838,17.1997847204,86552.0265260575,10941.0954418689,12210.8686079465,12990.8054542512,13051.4751544029,13223.9246370921,13651.6610776775,12084.4106721465,9338.8809225408,5.4948984008,0.0376362904,0.1881814521,0.0752725808,0.1881814521,7778.1792315422,20456.8292930776,21152.5737577201,15272.7313785044,9630.0729014945,12261.5646911378,1156.9019311181,360.4803896109,0.1129088713,0.0376362904
81641.12551,2020,발달상권,2120203,강남구청역,1,0,0,0,0,0,1,0,173251,2.1933495333,89.5810125194,52.2940704527,445.942591962,1.3852733895,0.2308788982,4.5598582404,4.8484568632,1.2698339404,0.1731591737,0.3463183474,6.8109274983,111199.2427172138,18123.4740347819,17059.9303900122,17243.4213943931,17371.8477815424,17326.7686766599,17253.176027844,13172.5069407969,11771.5337862408,6.4068894263,0.1154394491,0.4040380719,0.0,0.5771972456,12177.6497682553,21838.6041061812,27129.3094989351,21504.2337417966,12741.2251588735,15808.1627234475,714.974228143,1069.1424580522,0.3463183474,0.0577197246
90895.20559,2020,발달상권,2120204,르네상스호텔사거리,1,0,0,0,0,0,1,0,160960,1.4910536779,98.1610337972,68.0914512922,2576.4786282306,1.3046719682,0.1242544732,15.0347912525,22.3036779324,8.3871769384,8.0144135189,2.3608349901,18.0168986083,80483.2256461233,11215.643638171,13233.2256461233,13159.7912524851,13260.4995029821,13223.5959244533,12866.4885685885,8066.6625248509,6672.9000994036,2.9199801193,0.4348906561,0.4970178926,0.0,0.1863817097,4914.4507952286,15644.8807157058,22127.2987077535,16566.4761431412,10608.412027833,10621.6451292247,1852.1371769384,0.0,0.1863817097,0.0
57427.94551,2020,발달상권,2120205,매봉역,1,0,0,0,0,0,1,0,122443,1.960095718,90.0010617185,46.7972852674,1139.3056360919,1.8784250631,3.0218142319,4.8185686401,2.2867783377,4.6552273303,3.1851555418,2.2051076828,0.4083532746,45866.4031426868,7320.7941654484,7111.3089355864,7102.9785287848,7140.0570061171,7162.5981068742,7059.1213870944,5336.6872748953,4953.5702326797,2.6951316123,0.0,0.0816706549,0.0,0.4900239295,4155.3212515211,7720.8170332318,9142.6214646815,8629.7297518029,7141.2820659409,9076.5499048537,14.1290233006,0.0,0.4900239295,0.0
60029.20476,2020,발달상권,2120206,개나리아파트,1,0,0,0,0,0,1,0,148412,2.0213998868,272.9563647144,139.8134921704,355.7663800771,3.3689998113,0.6737999623,16.3733390831,9.0962994906,4.3123197585,2.8299598415,3.7058997925,19.0011589359,92552.017357087,20301.053823141,14127.429048864,14148.3168476943,14224.5236234267,14210.8454841927,13813.303506455,11141.214996092,10886.3164703663,3.0320998302,0.1347599925,0.2695199849,0.0,0.3368999811,14003.1129558257,14865.9811875051,19567.7573242056,18645.9315958278,11531.749454222,13937.5522194971,371.6680591866,0.0,0.5390399698,0.0
106277.5524,2020,발달상권,2120207,선정릉역,1,0,0,0,0,0,1,0,323475,1.3911430559,211.2991730427,119.2673313239,375.6395393771,5.5336579334,1.5148002164,24.0204034315,15.4880593554,7.6049153721,2.9677718525,1.6384573769,13.6022876575,56271.6129530876,11893.1292990185,8472.895896128,8506.1905865987,8625.3651750522,8632.2281474612,8470.4227529175,6951.8509931216,6612.6594018085,2.5658860808,0.1545714507,0.1545714507,0.0,0.0927428704,7059.7727799675,10131.2311616045,13428.1474611639,11247.0206352887,6154.1077363011,8251.364093052,424.8860035551,389.7055413865,0.3400571914,0.0309142901
115948.6344,2020,발달상권,2120208,청담사거리(청담동명품거리),1,0,0,0,0,0,1,0,331336,1.2374145882,99.4760605548,56.9512519014,319.2227829152,1.3883188063,0.0,1.7504889297,4.1649564189,7.2735833112,1.9315739914,0.9356061521,6.1568920974,49220.9117029239,8870.9044595215,7011.4023227177,7399.5883332931,7469.2155395128,7480.171185745,7528.3096313108,6650.1376246469,5682.0870656977,4.466764855,0.0905425308,0.2716275925,0.0,0.2112659053,4773.009875172,9515.4163749185,11482.8150276457,9124.0915566072,6303.8426250091,8021.6758818842,1231.1671535843,0.0,0.2414467489,0.0
81229.42618,2020,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",1,0,0,0,0,0,1,0,134148,1.7145242568,100.4860303545,46.8885111966,669.7080836091,1.4163461252,1.565435191,2.2363359871,2.31088052,0.8199898619,3.2054149149,4.62176104,12.6725705937,45586.4418403554,7743.9842561946,6810.9848823687,6905.7309836897,7025.4495035334,6923.6216715866,6913.4836151117,5784.9539314787,5222.1427080538,5.8890180994,0.1490890658,0.2981781316,0.0,0.0,7260.1156931151,6125.1006351194,8453.6482094403,8969.6454662015,5951.8591406506,8825.8490622298,271.1930107046,0.0,0.2236335987,0.0
122059.3971,2020,발달상권,2120210,선릉역,1,0,0,0,0,0,1,0,360433,2.5802298902,125.7931432471,85.7024745237,1353.372194,2.5802298902,0.8323322226,20.6695835287,19.1991299354,3.1073736312,2.8021851495,0.1387220371,3.9119614464,142270.158392822,21108.9162202129,22667.5692847214,22668.1241728698,22811.5350148294,22851.7366611825,22269.8532043403,15619.2135570272,13382.1542422586,5.0217377432,0.0277444074,0.3606772965,0.0,0.4161661113,15158.9893267265,26172.2428301515,34540.8716737924,28322.9615490258,18813.6768830823,19261.3328968213,1506.2716232975,1211.5427832635,0.1664664445,0.0277444074
