매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,점포수,시간대1,시간대2,시간대3,시간대4,시간대5,분기_1,분기_2,분기_3,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,배후지_아파트_단지_수,배후지_아파트_가격_1_억_미만_세대_수,배후지_아파트_가격_1_억_세대_수,배후지_아파트_가격_2_억_세대_수,배후지_아파트_가격_3_억_세대_수,배후지_아파트_가격_4_억_세대_수,배후지_아파트_가격_5_억_세대_수,배후지_아파트_가격_6_억_이상_세대_수,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,버스정류장_수,지하철역_수
43960.15228,2020,발달상권,2120216,경기고교사거리(경기고교앞사거리),14,1,0,0,0,0,1,0,0,227,152,4934,1,0,0,0,0,0,0,12,219021,22822,33390,35093,34012,34456,33758,26346,21968,31,0,3,0,1,71694,20860,30882,47343,40906,33001,46030,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,36431,0,6,0
92844.07326,2020,발달상권,2120217,대치사거리,18,1,0,0,0,0,1,0,0,3938,2041,2779,99,31,314,265,213,65,19,47,1365664,250430,205858,210808,206155,209145,203425,166359,163916,35,0,3,0,18,159410,343219,191030,239406,266310,167941,157759,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,5098,0,5,0
0.0,2020,발달상권,2120218,코엑스,24,1,0,0,0,0,1,0,0,19,11,290,0,0,0,0,0,0,0,0,42253,2429,6383,6678,6547,6704,6590,4938,4415,32,3,7,0,0,145396,2569,9852,11689,8756,4940,4446,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,11618,0,3,0
75944.57784,2020,발달상권,2120219,은마아파트,36,1,0,0,0,0,1,0,0,1115,446,17161,18,0,13,24,37,19,48,71,899821,132766,125440,127549,126563,127573,125551,135511,131631,62,0,6,0,1,149660,360717,86295,76180,163469,108110,105049,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,16930,0,7,0
20789.89057,2020,발달상권,2120220,대치역,24,1,0,0,0,0,1,0,0,845,264,5578,2,0,0,0,0,0,0,212,573526,85711,81511,83288,81587,83197,82680,84315,76950,82,1,8,0,0,163253,209809,50365,47902,107319,72244,85888,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,14454,16088,5,1
46219.69597,2020,발달상권,2120221,봉은사역,18,1,0,0,0,0,1,0,0,659,451,19513,7,0,5,42,23,31,1,75,555076,69327,88831,91941,88471,90722,85914,57669,51528,48,3,6,0,7,124925,51461,95660,132378,115165,74626,85785,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,27314,12966,6,1
21276.44016,2020,발달상권,2120222,삼성역,55,1,0,0,0,0,1,0,0,596,375,43324,8,0,3,24,31,7,31,3,1146421,76527,190876,202506,193183,198107,185746,95112,80890,107,4,15,1,8,356336,88728,240106,320709,238755,133555,124569,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,89711,55428,13,1
8613.095238,2020,발달상권,2120223,휘문고교사거리,6,1,0,0,0,0,1,0,0,332,111,9166,9,0,3,20,23,3,0,34,214634,19872,34878,36538,34965,35883,33969,19804,18596,21,0,0,0,0,133569,29270,37406,52636,45491,24991,24842,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,8488,0,5,0
124042.6211,2020,발달상권,2120224,수서역,27,1,0,0,0,0,1,0,0,633,434,12418,0,0,0,0,0,0,0,0,200012,37783,30890,31034,30471,30970,30356,24138,22151,42,0,4,0,0,60183,17057,21918,36393,32066,27969,64607,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,9254,52443,4,1
82047.64103,2020,전통시장,2130303,영동전통시장,3,1,0,0,0,0,1,0,0,1169,724,242,18,13,104,77,9,10,0,2,449823,79692,65742,68404,67572,69182,70109,58457,50359,7,0,0,0,3,39097,25212,108575,114704,77126,50542,73664,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,0,0,0,0
56136.6801,2020,전통시장,2130310,강남개포시장,9,1,0,0,0,0,1,0,0,108,83,298,0,0,0,0,0,0,0,0,192912,15911,27391,27202,27895,27535,27932,28164,26794,26,0,3,0,3,25363,41111,21113,20286,34426,30264,45713,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,2013,4454,2,1
22786.38004,2020,관광특구,1001496,강남 마이스 관광특구,12,1,0,0,0,0,1,0,0,24,13,15904,0,0,0,0,0,0,0,0,97812,5580,15159,15960,15520,15893,15433,10578,9269,52,4,10,1,0,237891,5940,22545,27379,20279,11387,10283,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,42535,0,5,0
175753.2619,2020,골목상권,2110949,한남IC,6,1,0,0,0,0,0,1,0,618,300,1683,5,0,5,17,8,10,7,65,402072,81074,58306,59257,60073,60113,61157,54783,48381,2,0,0,0,0,62126,46431,86964,91997,71455,47466,57756,57.0,5.0,259.0,163.0,64.0,52.0,42.0,1802.0,0,0,0,0
112557.9341,2020,골목상권,2110951,신사은행나무공원,3,1,0,0,0,0,0,1,0,1039,580,273,16,5,76,41,9,5,3,22,581665,130109,86398,87502,88952,88422,88450,74956,66984,2,0,0,0,1,29000,43193,137381,153553,112973,58249,76317,108.0,11.0,436.0,309.0,119.0,81.0,68.0,109.0,0,0,0,0
150574.3663,2020,골목상권,2110952,논현목련공원,3,1,0,0,0,0,0,1,0,879,583,117,27,1,131,89,23,8,2,3,244114,72026,35711,35108,35212,34638,34340,34102,35001,2,0,0,0,0,21629,20421,62714,61770,40788,23503,34917,173.0,24.0,780.0,964.0,124.0,151.0,82.0,138.0,0,0,0,0
30195.31502,2020,골목상권,2110954,국기원,3,1,0,0,0,0,0,1,0,497,335,636,3,0,28,2,3,0,0,1,446535,46303,62511,63880,64665,65129,70218,68716,51415,3,0,0,0,2,39798,35239,184015,106080,57191,32359,31652,52.0,6.0,285.0,226.0,67.0,49.0,50.0,68.0,0,0,0,0
218306.5714,2020,골목상권,2110955,논현초등학교,30,1,0,0,0,0,0,1,0,7080,4369,3430,175,41,975,495,132,140,68,107,2715874,709538,398200,395645,397929,396594,394007,368939,364558,10,0,0,0,2,190912,193122,686157,750429,459486,250135,376544,398.0,76.0,2312.0,1553.0,325.0,262.0,204.0,286.0,0,0,0,0
181537.7179,2020,골목상권,2110957,언북중학교,6,1,0,0,0,0,0,1,0,1816,1116,1251,51,1,145,166,105,44,40,31,985240,179300,154857,156547,158877,159212,154119,105952,95679,8,0,0,0,3,94815,54089,220735,282722,194158,99253,134285,93.0,11.0,262.0,566.0,128.0,51.0,84.0,193.0,0,0,0,0
122343.3333,2020,골목상권,2110958,역삼역 4번,3,1,0,0,0,0,0,1,0,858,528,994,29,6,161,60,19,6,27,11,449156,66614,73797,73162,72746,72512,71054,47097,38790,9,0,0,0,2,73119,26429,115386,124293,80964,50092,51992,121.0,26.0,741.0,493.0,157.0,86.0,50.0,36.0,0,0,0,0
42585.68132,2020,골목상권,2110959,신구중학교,3,1,0,0,0,0,0,1,0,365,166,271,2,0,0,0,0,0,26,56,128627,21486,19330,19861,19906,20031,19985,15888,13627,8,0,0,0,0,35959,19695,20893,25837,23744,15146,23311,57.0,9.0,90.0,59.0,58.0,47.0,122.0,395.0,0,0,0,0
94401.8022,2020,골목상권,2110960,은광여고,3,1,0,0,0,0,0,1,0,719,417,1522,16,22,125,28,4,23,3,34,110849,29259,16608,16343,16609,16470,16159,14261,14400,4,0,0,0,1,25543,15653,17274,24246,20358,13059,20257,89.0,49.0,549.0,384.0,94.0,179.0,50.0,700.0,0,0,0,0
124104.8114,2020,골목상권,2110961,언주역 3번,6,1,0,0,0,0,0,1,0,2169,1298,962,52,0,217,168,85,41,19,82,774686,139886,119044,120786,121344,119111,117557,93061,83782,3,1,0,0,1,63031,72066,151923,197306,153599,89683,110109,182.0,23.0,870.0,832.0,197.0,156.0,114.0,936.0,0,0,0,0
49563.4359,2020,골목상권,2110963,역삼월드메르디앙아파트,3,1,0,0,0,0,0,1,0,1724,847,780,43,3,184,115,87,10,30,114,423002,127310,62912,62599,62924,61681,61016,55185,56685,1,0,0,0,1,40391,61647,73262,91138,79050,48995,68910,176.0,56.0,774.0,784.0,339.0,191.0,133.0,1148.0,0,0,0,0
128602.7967,2020,골목상권,2110965,언주역 6번,6,1,0,0,0,0,0,1,0,2309,1512,1139,64,26,366,202,48,44,7,1,836963,169546,127957,128717,128885,128453,125700,100960,96291,2,0,0,0,2,65107,44305,183686,254426,164172,90513,99862,217.0,58.0,1311.0,770.0,228.0,113.0,63.0,398.0,0,0,0,0
94191.66758,2020,골목상권,2110966,논현2동주민센터,4,1,0,0,0,0,0,1,0,2887,1539,1637,60,28,154,199,70,147,192,53,1723890,293277,261027,267526,273224,272584,270055,203667,175807,9,0,0,0,2,93544,128712,363948,447574,332131,198632,252895,99.0,32.0,241.0,295.0,117.0,171.0,234.0,1417.0,0,0,0,0
240980.7521,2020,골목상권,2110967,역삼역 8번,9,1,0,0,0,0,0,1,0,1307,877,377,32,7,213,85,43,8,17,6,642666,130901,99056,100122,100800,100846,98827,73470,69545,7,0,0,0,3,68671,39171,142448,191909,123580,73272,72287,197.0,56.0,1256.0,699.0,222.0,112.0,54.0,23.0,0,0,0,0
371924.0525,2020,골목상권,2110971,선정릉역 4번,9,1,0,0,0,0,0,1,0,3836,2425,1542,130,41,815,550,128,40,27,36,859150,208909,130148,130518,130671,129769,127781,107003,103260,7,1,1,0,4,133221,45750,188151,250700,158389,96948,119210,332.0,90.0,1823.0,1232.0,398.0,213.0,137.0,559.0,0,0,0,0
16845.64103,2020,골목상권,2110972,강남세브란스병원미래의학연구센터,3,1,0,0,0,0,0,1,0,1995,1013,2628,56,2,250,123,180,62,11,2,230597,68570,34345,33720,33819,33683,33045,30564,31422,2,0,0,0,0,46603,30218,41728,49028,39867,30187,39568,201.0,43.0,860.0,616.0,432.0,243.0,105.0,1194.0,0,0,0,0
111817.1337,2020,골목상권,2110974,언주중학교,6,1,0,0,0,0,0,1,0,1479,770,292,57,6,206,166,43,19,10,85,720058,184523,106813,106261,105432,106551,104688,94825,95488,2,0,0,0,0,35150,110945,122924,166764,135870,75549,108005,203.0,32.0,803.0,609.0,178.0,84.0,42.0,1744.0,0,0,0,0
119627.3718,2020,골목상권,2110975,매봉역 1번,6,1,0,0,0,0,0,1,0,944,361,10837,25,2,22,46,17,9,24,130,283473,56061,41270,41215,40986,40819,40489,39086,39610,11,0,0,0,0,52363,27948,51001,45936,43927,50456,64206,60.0,38.0,56.0,62.0,44.0,36.0,50.0,1721.0,9023,7155,3,1
47249.66484,2020,골목상권,2110976,언북초등학교,6,1,0,0,0,0,0,1,0,2011,1046,578,52,0,99,133,75,92,46,31,801962,180128,113576,119356,119245,119027,119735,111605,99417,2,0,0,0,0,55724,79078,151970,183950,154701,100715,131548,123.0,22.0,360.0,242.0,345.0,197.0,124.0,1557.0,0,0,0,0
53973.4359,2020,골목상권,2110977,논현로18길,9,1,0,0,0,0,0,1,0,707,335,148,14,3,35,56,14,0,0,0,137050,33211,20650,20327,20501,20392,20290,17617,17273,0,0,0,0,0,17287,18321,19263,25764,25399,21445,26858,192.0,63.0,578.0,709.0,455.0,36.0,50.0,20.0,0,0,0,0
57026.40659,2020,골목상권,2110980,개포지구대옆,3,1,0,0,0,0,0,1,0,2707,1114,663,75,14,155,238,188,20,49,15,525326,140237,78860,77113,78346,78004,77478,68685,66840,2,0,0,0,0,85827,82697,67512,82916,96763,84329,111109,199.0,53.0,564.0,688.0,394.0,72.0,58.0,445.0,0,0,0,0
125653.4799,2020,골목상권,2110981,국악고교사거리,9,1,0,0,0,0,0,1,0,2105,876,361,52,14,128,232,153,12,4,0,526293,143475,76897,76076,76430,75497,75485,72891,73016,7,0,0,0,0,67409,79356,68623,97514,97296,85243,98262,301.0,87.0,1056.0,1138.0,657.0,93.0,29.0,4.0,569,0,4,0
163445.8242,2020,골목상권,2110983,국립국악고등학교,3,1,0,0,0,0,0,1,0,2836,1257,783,65,10,190,223,121,44,9,5,427251,125206,62312,61417,62454,61774,61825,59139,58332,4,1,0,0,0,56041,87101,53344,56394,75953,71066,83393,232.0,55.0,660.0,823.0,528.0,68.0,48.0,74.0,0,0,0,0
62985.95513,2020,골목상권,2110984,포이초등학교(개포목련어린이공원),12,1,0,0,0,0,0,1,0,4522,1948,1556,107,30,399,353,203,44,16,34,941374,322638,135345,135835,136195,135457,135210,131041,132294,14,0,0,0,1,137097,169428,105315,158439,164282,144619,199292,246.0,56.0,864.0,884.0,564.0,117.0,32.0,198.0,204,0,1,0
178933.9414,2020,골목상권,2110985,청담근린공원,3,1,0,0,0,0,0,1,0,980,472,1338,27,0,21,42,45,27,6,98,319715,73633,46757,47462,47676,47644,47127,43101,39949,1,0,0,0,0,43265,24851,50621,72416,59941,44088,67799,71.0,0.0,34.0,160.0,103.0,60.0,74.0,1718.0,0,0,0,0
68559.49084,2020,골목상권,2110988,청담역 3번,3,1,0,0,0,0,0,1,0,1340,480,1594,19,0,0,4,5,19,12,305,192689,35463,27690,27690,27833,27804,27718,27434,26520,5,0,0,0,0,79185,25672,25500,35029,34594,27799,44095,51.0,2.0,43.0,114.0,20.0,33.0,98.0,1634.0,0,26324,0,1
97075.72039,2020,골목상권,2110989,대치동아우편취급국,9,1,0,0,0,0,0,1,0,1575,908,444,59,2,306,232,96,26,6,3,586170,127669,88984,88872,89154,88817,87638,73179,69523,7,2,0,0,3,40587,96847,96873,122373,121346,76952,71779,267.0,23.0,1531.0,1214.0,598.0,358.0,72.0,581.0,0,0,0,0
90904.48779,2020,골목상권,2110992,도곡초등학교,18,1,0,0,0,0,0,1,0,8040,3724,2179,203,18,727,607,317,115,78,65,1814591,484082,252023,251908,250298,250202,251043,280412,278706,8,2,0,0,1,138866,607665,215215,213547,334069,221662,222435,438.0,39.0,1437.0,1175.0,703.0,299.0,289.0,2447.0,0,0,0,0
37018.18681,2020,골목상권,2110994,개포고등학교,6,1,0,0,0,0,0,1,0,1706,744,494,54,3,101,106,56,31,2,22,615454,194130,87890,88653,88839,89645,87754,87350,85320,17,1,0,0,4,61589,112476,68514,77393,98331,95238,163500,56.0,3.0,101.0,106.0,56.0,31.0,2.0,1998.0,0,0,0,0
43051.22344,2020,골목상권,2110995,봉은사역 4번,3,1,0,0,0,0,0,1,0,2888,1115,5085,70,1,58,47,25,43,75,644,600618,156621,85690,85374,85930,85961,85286,85812,86567,7,0,0,0,0,122756,118034,71209,100590,109284,84437,117065,130.0,1.0,90.0,128.0,75.0,121.0,137.0,3153.0,1,0,1,0
49571.69963,2020,골목상권,2110996,대치2동주민센터,3,1,0,0,0,0,0,1,0,1545,729,1959,92,0,39,67,112,103,152,254,739989,161196,108530,106433,107016,105923,106954,104704,100428,4,1,0,0,0,112840,264137,76415,77092,146294,93958,82092,213.0,11.0,283.0,411.0,292.0,187.0,251.0,3437.0,0,0,1,0
198618.1424,2020,골목상권,2110997,대청초등학교,23,1,0,0,0,0,0,1,0,7401,3439,1724,121,1,177,379,105,30,36,11,2682702,888592,387281,388518,390665,385777,386155,370960,373345,51,0,2,0,6,236963,399026,352320,381152,399396,425307,725502,159.0,1.0,280.0,990.0,573.0,399.0,272.0,876.0,8370,0,13,0
222434.5733,2020,골목상권,2110999,윗방죽마을공원,6,1,0,0,0,0,0,1,0,3125,2339,268,2,0,1,9,6,1,0,0,86956,22007,12080,11932,12112,11919,12074,13294,13546,4,0,1,0,0,239796,13896,13244,20237,15183,9451,14945,13.0,0.0,1.0,50.0,193.0,286.0,393.0,1363.0,2608,0,4,0
0.0,2020,골목상권,2111000,대왕초등학교(세곡동사거리서남측),3,1,0,0,0,0,0,1,0,458,199,39,0,0,0,0,0,0,0,0,62217,3589,8964,9090,9034,8912,9002,9012,8202,5,0,0,0,0,52892,17473,4735,6517,8803,7897,16791,3.0,0.0,0.0,41.0,118.0,222.0,298.0,222.0,637,0,1,0
0.0,2020,골목상권,2111002,한국교통안전공단 강남자동차검사소,3,1,0,0,0,0,0,1,0,317,0,317,0,0,0,0,0,0,0,0,354,0,48,18,18,39,27,126,78,3,0,0,0,0,59240,54,0,0,36,0,264,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,505,0,1,0
153285.978,2020,발달상권,2120185,논현역,51,1,0,0,0,0,0,1,0,3692,2342,12764,52,6,305,363,153,42,33,58,3028997,550994,462128,462424,466963,466451,464487,376152,330392,164,1,11,0,17,321182,191220,670867,786311,570246,357722,452632,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,7840,15584,3,1
155156.9764,2020,발달상권,2120186,가로수길,27,1,0,0,0,0,0,1,0,3386,1870,6518,60,0,228,140,83,43,50,63,2278717,343868,329692,335708,341089,341708,349902,312728,267892,93,3,4,0,12,256687,250504,554530,515824,377620,239496,340745,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,17490,0,2,0
223109.3852,2020,발달상권,2120187,신논현역,79,1,0,0,0,0,0,1,0,4994,3515,13076,59,6,382,176,64,11,73,41,3260348,536639,480810,485731,489641,490372,505023,440644,368127,216,3,6,0,37,382392,224892,935355,845600,551235,334817,368451,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,2699,22334,3,1
43457.55913,2020,발달상권,2120188,압구정역,42,1,0,0,0,0,0,1,0,1137,583,8579,20,3,56,37,13,14,48,50,1660566,175643,254865,257129,256859,255906,264352,211100,160354,359,1,16,1,7,251745,224888,298888,345637,314382,206534,270237,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,48364,20952,6,1
135165.4422,2020,발달상권,2120190,강남을지병원,33,1,0,0,0,0,0,1,0,2273,1327,11703,48,5,226,191,43,47,33,2,1471786,230248,227867,231093,233573,233564,231675,171069,142944,115,0,4,0,10,295195,97892,324691,399562,298782,158147,192710,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,21003,0,6,0
114065.8159,2020,발달상권,2120191,학동역,52,1,0,0,0,0,0,1,0,4551,3003,13862,80,24,327,510,52,38,13,150,1791444,308965,279556,280111,282827,279314,275979,208351,185307,77,4,7,0,4,366286,124425,399975,484917,332732,195299,254096,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,16094,13506,6,1
125723.4131,2020,발달상권,2120192,뱅뱅사거리,66,1,0,0,0,0,0,1,0,6563,4491,27462,46,13,413,511,102,46,147,175,1790853,299526,288247,287168,287651,287472,280573,188806,170935,112,1,18,0,19,317599,127700,364389,488258,373163,218469,218874,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,9137,0,3,0
66811.24019,2020,발달상권,2120193,도산공원교차로,21,1,0,0,0,0,0,1,0,1196,602,6384,32,0,75,50,39,26,49,68,631089,82013,97573,100300,101969,102652,101278,71194,56125,48,1,5,0,1,185023,42012,129470,173460,129148,71755,85245,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,9024,0,3,0
99323.00352,2020,발달상권,2120194,언주역(차병원),50,1,0,0,0,0,0,1,0,2556,1687,12628,60,8,410,314,72,26,36,66,1737586,290175,271696,271942,275619,274060,269250,198571,176445,95,1,3,0,15,242446,90548,384168,491596,350772,192065,228439,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,9435,6555,8,1
61782.02473,2020,발달상권,2120195,성수대교남단,12,1,0,0,0,0,0,1,0,455,237,5611,8,6,26,12,18,24,23,1,1032391,135622,147384,155683,156485,158832,162865,141580,109564,92,0,10,0,4,126829,103065,234562,244483,182883,113444,153956,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,26048,0,3,0
82848.81781,2020,발달상권,2120196,서울세관,19,1,0,0,0,0,0,1,0,1385,903,9687,26,0,23,28,11,29,6,32,781786,127177,122796,124640,125931,125574,123801,84705,74339,51,4,7,0,3,185479,59274,157055,212853,157419,87324,107859,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,9781,0,7,0
133894.5561,2020,발달상권,2120197,역삼역,146,1,0,0,0,0,0,1,0,5436,3697,58694,100,12,790,427,188,113,21,37,3522285,462567,588106,588542,590814,588836,567712,325655,272618,254,8,25,0,46,562806,142851,850013,1044156,683814,410677,390773,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,68617,33146,7,1
137095.497,2020,발달상권,2120198,구역삼세무서,40,1,0,0,0,0,0,1,0,7479,5101,11531,137,51,840,608,173,167,48,49,2181186,449825,339243,337045,338547,337337,327717,252001,249298,78,1,3,0,34,291469,150463,519282,599226,393331,237777,281108,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,8367,0,7,0
273641.257,2020,발달상권,2120199,경복아파트교차로,13,1,0,0,0,0,0,1,0,737,485,3830,17,4,139,35,8,1,2,46,537700,98168,81703,83201,82852,82786,81797,65175,60187,19,0,2,0,6,112742,36288,107306,153899,106020,61845,72342,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,6181,0,4,0
148673.7466,2020,발달상권,2120200,학동사거리,36,1,0,0,0,0,0,1,0,1013,568,9363,14,10,50,19,12,6,2,77,1348536,194106,187709,204215,206268,209065,211460,186431,143388,136,0,6,0,4,266597,92906,319556,375196,241599,147326,171954,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,24018,0,4,0
129710.296,2020,발달상권,2120201,도곡1동,15,1,0,0,0,0,0,1,0,1873,1076,11559,43,31,171,102,88,94,31,0,1020053,198582,154204,152827,153706,152488,149807,129764,127257,46,0,6,0,10,169293,156627,166802,203802,188752,132530,171542,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,12861,0,6,0
74286.07814,2020,발달상권,2120202,압구정로데오역(압구정로데오),36,1,0,0,0,0,0,1,0,1880,789,11735,13,0,2,16,0,48,33,457,2299696,290706,324444,345167,346779,351361,362726,321084,248135,146,1,5,2,5,265701,206667,543540,562026,405798,255872,325791,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,30739,9578,3,1
81641.12551,2020,발달상권,2120203,강남구청역,38,1,0,0,0,0,0,1,0,1552,906,7726,24,4,79,84,22,3,6,118,1926538,313991,295565,298744,300969,300188,298913,228215,203943,111,2,7,0,10,173251,210979,378356,470018,372563,220743,273878,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,12387,18523,6,1
90895.20559,2020,발달상권,2120204,르네상스호텔사거리,24,1,0,0,0,0,0,1,0,1580,1096,41471,21,2,242,359,135,129,38,290,1295458,180527,213002,211820,213441,212847,207099,129841,107407,47,7,8,0,3,160960,79103,251820,356161,266654,170753,170966,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,29812,0,3,0
57427.94551,2020,발달상권,2120205,매봉역,24,1,0,0,0,0,0,1,0,1102,573,13950,23,37,59,28,57,39,27,5,561602,89638,87073,86971,87425,87701,86434,65344,60653,33,0,1,0,6,122443,50879,94536,111945,105665,87440,111136,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,173,0,6,0
60029.20476,2020,발달상권,2120206,개나리아파트,30,1,0,0,0,0,0,1,0,4051,2075,5280,50,10,243,135,64,42,55,282,1373583,301292,209668,209978,211109,210906,205006,165349,161566,45,2,4,0,5,148412,207823,220629,290409,276728,171145,206850,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,5516,0,8,0
106277.5524,2020,발달상권,2120207,선정릉역,45,1,0,0,0,0,0,1,0,6835,3858,12151,179,49,777,501,246,96,53,440,1820246,384713,274077,275154,279009,279231,273997,224875,213903,83,5,5,0,3,323475,228366,327720,434367,363813,199070,266911,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,13744,12606,11,1
115948.6344,2020,발달상권,2120208,청담사거리(청담동명품거리),41,1,0,0,0,0,0,1,0,3296,1887,10577,46,0,58,138,241,64,31,204,1630866,293925,232313,245175,247482,247845,249440,220343,188268,148,3,9,0,7,331336,158147,315280,380467,302314,208869,265787,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,40793,0,8,0
81229.42618,2020,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",23,1,0,0,0,0,0,1,0,1348,629,8984,19,21,30,31,11,43,62,170,611533,103884,91368,92639,94245,92879,92743,77604,70054,79,2,4,0,0,134148,97393,82167,113404,120326,79843,118397,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,3638,0,3,0
122059.3971,2020,발달상권,2120210,선릉역,93,1,0,0,0,0,0,1,0,4534,3089,48780,93,30,745,692,112,101,5,141,5127886,760835,817014,817034,822203,823652,802679,562968,482337,181,1,13,0,15,360433,546380,943334,1244967,1020853,678107,694242,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,54291,43668,6,1
102914.3565,2020,발달상권,2120211,도성초등학교,9,1,0,0,0,0,0,1,0,1620,699,984,22,3,68,51,66,38,22,74,820824,107991,116011,118421,119532,119124,119187,120130,108416,31,0,1,0,4,72437,227644,106454,117796,161988,97383,109560,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,2950,0,4,0
37913.14076,2020,발달상권,2120212,한티역,21,1,0,0,0,0,0,1,0,1554,713,713,20,0,54,53,47,14,52,59,1182113,198787,162493,164802,166848,166057,168556,182920,170437,75,1,7,1,6,112734,387467,121799,123808,245747,150650,152641,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,10451,9187,4,1
89896.67567,2020,발달상권,2120213,삼성중앙역,35,1,0,0,0,0,0,1,0,4240,2354,8472,85,29,481,195,75,38,32,266,1675888,321768,260275,261116,261984,261851,256091,193927,180646,51,2,2,0,11,228925,149450,295789,422055,365004,205330,238262,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,2973,3282,3,1
105833.0949,2020,발달상권,2120214,영동대교남단교차로,19,1,0,0,0,0,0,1,0,744,303,3990,7,0,0,16,0,0,0,200,277099,35122,42689,43155,43376,43710,43591,33214,27366,21,0,2,0,1,89135,27412,40676,62668,53501,42012,50830,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,6926,0,1,0
